,caseid,pre_rptyid,pre_medicare,pre_leastsp,pre_senterm,pre_medicare_correct,pre_leastsp_correct,pre_senterm_correct,avg_score,total_score
1955,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
1956,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1957,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,2.0,True,True,False,0.6666666666666666,2
1958,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1959,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,2.0,True,False,False,0.3333333333333333,1
1960,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
1961,-1. Inapplicable,5. Other party,2. A program run by state governments to provide health care to poor people,2. Medicare,6.0,False,False,True,0.3333333333333333,1
1962,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,2.0,True,False,False,0.3333333333333333,1
1963,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1964,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1965,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
1966,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
1967,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1968,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1969,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
1970,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
1971,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1972,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1973,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
1974,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
1975,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
1976,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
1977,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
1978,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,2.0,True,False,False,0.3333333333333333,1
1979,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
1980,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
1981,-1. Inapplicable,1. Democrat,2. A program run by state governments to provide health care to poor people,1. Foreign aid,6.0,False,True,True,0.6666666666666666,2
1982,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1984,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,3. National defense,6.0,False,False,True,0.3333333333333333,1
1985,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
1986,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1987,-1. Inapplicable,5. Other party,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1988,-1. Inapplicable,3. Independent,3. A private health insurance plan sold to individuals in all 50 states,2. Medicare,4.0,False,False,False,0.0,0
1989,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,2.0,True,False,False,0.3333333333333333,1
1990,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
1991,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
1993,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
1994,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
1995,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
1996,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
1997,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,4.0,True,False,False,0.3333333333333333,1
1998,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2000,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2001,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2002,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,2.0,True,False,False,0.3333333333333333,1
2003,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2004,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2005,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,6.0,True,False,True,0.6666666666666666,2
2006,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,4.0,True,False,False,0.3333333333333333,1
2007,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2008,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2009,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2010,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,4. Social Security,4.0,True,False,False,0.3333333333333333,1
2011,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2012,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,2. Medicare,6.0,True,False,True,0.6666666666666666,2
2013,-1. Inapplicable,1. Democrat,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2014,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2015,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2016,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
2017,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,1. Foreign aid,2.0,False,True,False,0.3333333333333333,1
2018,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,3.0,True,False,False,0.3333333333333333,1
2020,-1. Inapplicable,2. Republican,1. A program run by the U.S. federal government to pay for old people's health care,3. National defense,6.0,True,False,True,0.6666666666666666,2
2021,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,4.0,True,True,False,0.6666666666666666,2
2022,-1. Inapplicable,2. Republican,2. A program run by state governments to provide health care to poor people,2. Medicare,6.0,False,False,True,0.3333333333333333,1
2023,-1. Inapplicable,3. Independent,1. A program run by the U.S. federal government to pay for old people's health care,1. Foreign aid,6.0,True,True,True,1.0,3
